2023-07-28 14:35:49.638070;City;9.49
2023-07-28 14:36:05.618249;City;9.49
2023-07-28 14:36:21.661312;City;9.49
2023-07-28 14:36:37.349368;City;9.49
2023-07-28 14:36:53.039437;City;9.49
2023-07-28 14:37:08.966241;City;9.49
2023-07-28 14:37:24.779141;City;9.49
2023-07-28 14:37:40.712270;City;9.49
2023-07-28 14:37:56.362782;City;9.49
2023-07-28 14:38:12.718319;City;9.49
2023-07-28 14:38:28.371746;City;9.49
2023-07-28 14:38:44.018871;City;9.49
2023-07-28 14:38:59.883339;City;9.49
