2023-07-28 14:36:00.286839;City;9.49
2023-07-28 14:36:16.385559;City;9.49
2023-07-28 14:36:32.136681;City;9.49
2023-07-28 14:36:47.800801;City;9.49
2023-07-28 14:37:03.750974;City;9.49
2023-07-28 14:37:19.573435;City;9.49
2023-07-28 14:37:35.522785;City;9.49
2023-07-28 14:37:51.163257;City;9.49
2023-07-28 14:38:07.187476;City;9.49
2023-07-28 14:38:23.153979;City;9.49
2023-07-28 14:38:38.745723;City;9.49
2023-07-28 14:38:54.671201;City;9.49
