2023-07-28 14:35:54.863199;City;9.49
2023-07-28 14:36:10.941869;City;9.49
2023-07-28 14:36:26.946533;City;9.49
2023-07-28 14:36:42.604241;City;9.49
2023-07-28 14:36:58.222693;City;9.49
2023-07-28 14:37:14.301245;City;9.49
2023-07-28 14:37:30.280364;City;9.49
2023-07-28 14:37:45.910104;City;9.49
2023-07-28 14:38:01.742146;City;9.49
2023-07-28 14:38:17.945462;City;9.49
2023-07-28 14:38:33.554324;City;9.49
2023-07-28 14:38:49.290959;City;9.49
2023-07-28 14:39:05.138960;City;9.49
